,going_out,gender,age,country,area,100_grand_bar,anonymous_brown_globs_that_come_in_black_and_orange_wrappers	(a.k.a._mary_janes),any_full-sized_candy_bar,black_jacks,bonkers_(the_candy),bonkers_(the_board_game),bottle_caps,box'o'raisins,broken_glow_stick,butterfinger,cadbury_creme_eggs,candy_corn,candy_that_is_clearly_just_the_stuff_given_out_for_free_at_restaurants,caramellos,"cash,_or_other_forms_of_legal_tender",chardonnay,chick-o-sticks_(we_don’t_know_what_that_is),chiclets,coffee_crisp,creepy_religious_comics/chick_tracts,dental_paraphenalia,dots,dove_bars,fuzzy_peaches,generic_brand_acetaminophen,glow_sticks,goo_goo_clusters,good_n'_plenty,gum_from_baseball_cards,gummy_bears_straight_up,hard_candy,healthy_fruit,heath_bar,hershey's_dark_chocolate,hershey’s_milk_chocolate,hershey's_kisses,hugs_(actual_physical_hugs),jolly_rancher_(bad_flavor),jolly_ranchers_(good_flavor),joyjoy_(mit_iodine!),junior_mints,senior_mints,kale_smoothie,kinder_happy_hippo,kit_kat,laffytaffy,lemonheads,licorice_(not_black),licorice_(yes_black),lindt_truffle,lollipops,mars,maynards,mike_and_ike,milk_duds,milky_way,regular_m&ms,peanut_m&m’s,blue_m&m's,red_m&m's,green_party_m&m's,independent_m&m's,abstained_from_m&m'ing.,minibags_of_chips,mint_kisses,mint_juleps,mr._goodbar,necco_wafers,nerds,nestle_crunch,now'n'laters,peeps,pencils,pixy_stix,real_housewives_of_orange_county_season_9_blue-ray,reese’s_peanut_butter_cups,reese's_pieces,reggie_jackson_bar,rolos,sandwich-sized_bags_filled_with_booberry_crunch,skittles,smarties_(american),smarties_(commonwealth),snickers,sourpatch_kids_(i.e._abominations_of_nature),spotted_dick,starburst,sweet_tarts,swedish_fish,sweetums_(a_friend_to_diabetes),take_5,tic_tacs,those_odd_marshmallow_circus_peanut_things,three_musketeers,tolberone_something_or_other,trail_mix,twix,"vials_of_pure_high_fructose_corn_syrup,_for_main-lining_into_your_vein",vicodin,whatchamacallit_bars,white_bread,whole_wheat_anything,york_peppermint_patties,dress,day
1922,No,male,59,usa,florida,joy,joy,meh,meh,meh,meh,despair,despair,despair,joy,despair,joy,despair,meh,joy,despair,joy,joy,despair,despair,despair,despair,meh,despair,despair,despair,joy,despair,despair,despair,meh,meh,meh,despair,joy,joy,joy,despair,meh,despair,despair,despair,despair,despair,joy,despair,despair,despair,despair,meh,meh,despair,despair,joy,meh,joy,joy,joy,joy,joy,joy,despair,meh,meh,despair,despair,joy,meh,despair,joy,despair,despair,despair,despair,despair,joy,despair,meh,meh,despair,despair,despair,despair,joy,despair,despair,joy,despair,despair,despair,despair,despair,joy,meh,joy,despair,joy,despair,despair,despair,despair,despair,despair,White and gold,Friday
1923,No,female,40,usa,pennsylvania,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1924,No,male,38,usa,louisiana,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1925,Yes,male,45,germany,california,joy,despair,joy,joy,meh,despair,meh,despair,despair,joy,meh,meh,despair,despair,joy,joy,despair,meh,joy,despair,despair,despair,joy,despair,despair,meh,meh,meh,despair,joy,joy,joy,despair,joy,joy,meh,despair,despair,despair,despair,meh,meh,meh,joy,joy,meh,meh,despair,joy,joy,joy,joy,meh,meh,meh,joy,joy,joy,joy,joy,joy,joy,meh,joy,meh,meh,meh,meh,meh,joy,meh,meh,despair,despair,despair,joy,meh,meh,joy,despair,joy,meh,joy,joy,despair,despair,despair,despair,despair,despair,joy,joy,despair,despair,joy,meh,joy,despair,despair,despair,despair,despair,meh,Blue and black,Friday
1926,No,male,33,usa,michigan,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1927,No,female,25,usa,pennsylvania,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1928,No,female,41,usa,virginia,joy,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,despair,meh,meh,joy,meh,meh,meh,meh,meh,meh,meh,joy,meh,meh,meh,meh,meh,meh,meh,meh,meh,joy,joy,meh,meh,joy,meh,meh,meh,joy,joy,meh,meh,joy,meh,meh,meh,meh,joy,meh,meh,meh,meh,joy,meh,meh,joy,meh,meh,meh,meh,meh,meh,joy,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,despair,despair,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,despair,meh,joy,meh,meh,meh,meh,meh,meh,meh,joy,White and gold,Friday
1929,No,male,36,usa,virginia,meh,despair,joy,despair,despair,meh,meh,meh,despair,joy,joy,meh,despair,joy,joy,joy,despair,despair,joy,despair,joy,meh,joy,meh,despair,joy,meh,despair,despair,joy,meh,meh,meh,joy,despair,despair,joy,meh,meh,meh,joy,meh,joy,joy,meh,meh,despair,meh,meh,meh,despair,meh,despair,despair,joy,joy,joy,joy,joy,joy,joy,joy,joy,despair,joy,meh,meh,meh,joy,joy,joy,meh,despair,meh,despair,joy,joy,despair,joy,despair,meh,meh,meh,joy,joy,despair,joy,meh,joy,despair,meh,meh,despair,joy,joy,joy,joy,despair,despair,despair,despair,joy,joy,Blue and black,Sunday
1930,No,male,50,usa,missouri,joy,joy,joy,meh,meh,meh,despair,despair,despair,joy,joy,meh,despair,joy,despair,meh,joy,joy,meh,despair,despair,joy,joy,despair,joy,despair,joy,despair,despair,meh,despair,despair,joy,joy,meh,joy,despair,meh,joy,despair,joy,despair,despair,despair,joy,meh,joy,joy,meh,joy,meh,joy,despair,joy,joy,joy,joy,joy,joy,joy,joy,joy,despair,meh,joy,joy,joy,despair,meh,meh,meh,despair,despair,joy,despair,joy,joy,joy,joy,despair,joy,joy,despair,joy,joy,despair,joy,despair,joy,despair,joy,joy,despair,meh,joy,despair,joy,despair,joy,joy,despair,despair,joy,White and gold,Friday
1931,No,male,71,usa,colorado,meh,despair,joy,meh,despair,despair,despair,despair,despair,joy,joy,meh,despair,meh,joy,joy,despair,meh,despair,despair,despair,meh,joy,despair,despair,meh,despair,despair,despair,joy,meh,meh,meh,joy,meh,meh,despair,despair,despair,despair,joy,despair,despair,despair,joy,despair,meh,meh,joy,joy,meh,meh,despair,meh,meh,meh,joy,joy,joy,joy,joy,despair,despair,meh,joy,joy,meh,meh,meh,joy,meh,joy,despair,meh,despair,joy,meh,meh,meh,despair,despair,despair,despair,meh,despair,despair,despair,meh,meh,meh,meh,despair,despair,joy,joy,despair,joy,despair,despair,despair,despair,despair,joy,Blue and black,Friday
1932,No,female,48,usa,usa,meh,meh,meh,despair,despair,meh,meh,despair,despair,joy,joy,despair,despair,meh,joy,joy,despair,meh,meh,despair,despair,meh,joy,meh,despair,meh,meh,despair,despair,meh,despair,meh,meh,meh,meh,meh,despair,despair,despair,meh,joy,despair,meh,despair,meh,despair,despair,despair,despair,joy,despair,meh,despair,despair,joy,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,joy,joy,despair,despair,joy,despair,meh,despair,meh,despair,joy,joy,meh,meh,joy,despair,meh,meh,joy,despair,meh,despair,despair,meh,despair,meh,despair,meh,meh,meh,despair,meh,despair,meh,joy,despair,despair,joy,White and gold,Friday
1933,No,male,43,usa,maine,joy,joy,joy,meh,meh,joy,meh,meh,despair,joy,joy,meh,meh,joy,joy,despair,joy,meh,joy,despair,despair,meh,joy,despair,despair,meh,joy,meh,meh,meh,meh,despair,joy,joy,meh,joy,joy,despair,meh,meh,joy,despair,despair,joy,joy,meh,meh,meh,joy,joy,joy,joy,meh,meh,joy,joy,joy,joy,joy,joy,joy,joy,despair,joy,joy,despair,joy,meh,meh,joy,meh,joy,joy,joy,despair,joy,joy,meh,joy,despair,joy,meh,meh,joy,joy,despair,joy,meh,meh,meh,joy,meh,joy,joy,joy,meh,joy,despair,despair,joy,despair,despair,joy,Blue and black,Friday
1934,No,male,49,usa,michigan,meh,joy,joy,despair,meh,joy,joy,joy,despair,joy,despair,joy,despair,despair,joy,meh,joy,despair,meh,joy,meh,meh,meh,joy,despair,joy,joy,joy,despair,despair,meh,joy,joy,joy,meh,meh,joy,meh,joy,meh,joy,despair,despair,joy,meh,despair,joy,meh,meh,joy,meh,joy,despair,meh,meh,meh,joy,joy,joy,joy,joy,joy,despair,joy,joy,joy,joy,meh,joy,meh,meh,despair,meh,meh,despair,joy,joy,meh,meh,despair,joy,joy,joy,joy,joy,joy,joy,joy,meh,meh,meh,joy,despair,joy,joy,joy,joy,despair,despair,joy,despair,despair,joy,White and gold,Sunday
1935,No,male,40,usa,pennsylvania,meh,despair,joy,despair,despair,despair,meh,despair,despair,joy,despair,despair,despair,despair,joy,joy,despair,despair,despair,despair,despair,despair,meh,meh,meh,despair,despair,despair,despair,despair,despair,despair,despair,joy,meh,meh,despair,despair,despair,despair,despair,despair,despair,joy,joy,despair,meh,despair,despair,meh,despair,despair,despair,despair,despair,despair,meh,joy,meh,meh,meh,despair,despair,despair,despair,despair,meh,despair,meh,joy,despair,despair,despair,despair,despair,joy,joy,despair,despair,despair,meh,despair,despair,meh,meh,despair,despair,despair,despair,despair,meh,despair,despair,despair,despair,despair,meh,despair,joy,meh,despair,despair,despair,White and gold,Friday
1936,No,male,44,canada,ontario,meh,despair,joy,meh,meh,meh,meh,meh,despair,joy,joy,meh,despair,joy,joy,despair,despair,meh,joy,despair,despair,meh,despair,joy,meh,joy,meh,meh,despair,despair,despair,despair,despair,joy,joy,joy,despair,despair,joy,despair,joy,despair,despair,meh,joy,meh,meh,joy,joy,meh,meh,joy,joy,meh,joy,joy,joy,meh,joy,joy,meh,meh,despair,meh,despair,despair,joy,meh,joy,meh,meh,despair,despair,joy,despair,joy,joy,meh,joy,meh,meh,despair,joy,joy,meh,despair,joy,joy,joy,despair,meh,meh,despair,joy,meh,meh,joy,meh,despair,meh,despair,despair,joy,White and gold,Friday
1937,No,female,49,usa,florida,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1938,No,male,38,usa,indiana,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1939,No,male,44,usa,virginia,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1940,Yes,male,47,usa,maryland,joy,meh,joy,meh,despair,joy,despair,despair,despair,joy,despair,joy,despair,despair,joy,meh,despair,meh,joy,despair,meh,despair,joy,despair,despair,meh,joy,meh,despair,despair,meh,meh,joy,joy,meh,meh,joy,despair,meh,despair,joy,despair,meh,despair,joy,despair,despair,meh,joy,joy,meh,joy,despair,despair,joy,meh,joy,joy,joy,joy,joy,joy,despair,meh,meh,joy,meh,meh,meh,joy,despair,despair,meh,despair,despair,joy,joy,joy,joy,despair,meh,meh,meh,joy,despair,despair,meh,meh,despair,despair,meh,despair,despair,meh,joy,meh,meh,despair,despair,joy,despair,meh,joy,White and gold,Friday
1941,No,male,36,united kingdom,new hampshire,meh,meh,joy,meh,meh,meh,joy,meh,despair,meh,meh,meh,despair,joy,joy,joy,meh,joy,meh,joy,despair,joy,joy,meh,despair,joy,meh,meh,despair,joy,meh,meh,joy,meh,joy,meh,joy,meh,joy,joy,despair,despair,despair,meh,joy,joy,joy,joy,joy,joy,joy,meh,meh,joy,joy,joy,joy,meh,joy,joy,joy,joy,despair,joy,joy,joy,joy,joy,joy,joy,joy,meh,meh,joy,despair,joy,joy,meh,joy,joy,joy,joy,meh,joy,meh,despair,joy,joy,joy,meh,meh,joy,meh,joy,joy,meh,joy,joy,joy,joy,despair,despair,despair,Blue and black,Sunday
1942,No,i'd rather not say,35,usa,maryland,joy,meh,joy,despair,despair,despair,despair,despair,despair,joy,meh,meh,despair,joy,joy,joy,despair,meh,meh,joy,despair,meh,joy,meh,despair,joy,joy,despair,despair,joy,meh,joy,joy,meh,meh,despair,despair,meh,meh,despair,joy,despair,joy,meh,joy,meh,meh,meh,despair,meh,meh,joy,meh,meh,meh,joy,meh,joy,meh,meh,meh,meh,meh,meh,meh,joy,meh,despair,joy,joy,meh,meh,despair,meh,despair,joy,meh,meh,joy,meh,meh,meh,meh,joy,joy,despair,joy,joy,meh,meh,joy,meh,meh,joy,joy,meh,joy,despair,joy,joy,despair,despair,joy,White and gold,Friday
1943,No,i'd rather not say,32,usa,georgia,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1944,Yes,male,55,usa,kansas,joy,despair,joy,despair,meh,meh,joy,meh,despair,despair,despair,despair,despair,meh,joy,joy,despair,despair,despair,despair,despair,despair,meh,meh,joy,meh,meh,meh,despair,joy,meh,joy,meh,despair,joy,meh,despair,despair,despair,despair,despair,despair,despair,despair,joy,meh,meh,joy,despair,joy,meh,meh,despair,meh,joy,joy,joy,joy,joy,joy,joy,joy,despair,meh,despair,meh,joy,despair,despair,joy,joy,despair,despair,meh,despair,joy,joy,meh,joy,joy,joy,despair,despair,joy,joy,despair,joy,joy,joy,joy,meh,despair,despair,joy,joy,meh,joy,joy,meh,joy,despair,despair,meh,White and gold,Friday
1945,No,male,40,usa,south carolina,meh,joy,joy,meh,meh,meh,joy,despair,despair,joy,despair,joy,despair,despair,joy,despair,meh,despair,meh,despair,despair,despair,joy,meh,despair,joy,meh,meh,despair,meh,joy,despair,joy,meh,meh,joy,despair,meh,joy,despair,joy,joy,despair,meh,meh,meh,joy,meh,meh,meh,meh,meh,meh,meh,joy,meh,meh,meh,meh,meh,meh,meh,meh,despair,meh,despair,meh,joy,joy,meh,joy,meh,despair,joy,despair,joy,meh,meh,meh,despair,joy,joy,meh,joy,joy,despair,joy,joy,meh,meh,meh,meh,despair,meh,joy,meh,meh,despair,despair,meh,despair,despair,joy,White and gold,Friday
1946,No,other,36,usa,illinois,joy,despair,joy,meh,meh,meh,meh,meh,despair,joy,joy,meh,despair,joy,joy,joy,joy,despair,joy,joy,despair,joy,joy,joy,despair,joy,joy,joy,despair,joy,meh,meh,joy,joy,joy,joy,despair,despair,meh,meh,joy,despair,despair,joy,joy,joy,joy,joy,joy,joy,meh,joy,meh,joy,joy,joy,joy,joy,joy,joy,joy,joy,meh,joy,meh,joy,joy,joy,joy,joy,joy,joy,meh,joy,despair,joy,joy,joy,joy,despair,meh,meh,joy,joy,joy,joy,meh,meh,joy,meh,joy,despair,despair,meh,joy,despair,joy,despair,despair,joy,despair,despair,joy,White and gold,Friday
1947,No,female,25,usa,pennsylvania,meh,despair,joy,despair,joy,meh,joy,despair,despair,joy,joy,despair,despair,joy,joy,joy,meh,meh,meh,despair,despair,joy,joy,joy,despair,despair,meh,despair,despair,meh,meh,meh,meh,joy,meh,meh,meh,despair,joy,despair,meh,despair,despair,despair,joy,meh,joy,meh,despair,joy,meh,meh,joy,joy,meh,joy,meh,joy,meh,meh,meh,meh,meh,meh,meh,joy,meh,meh,joy,joy,joy,despair,despair,meh,despair,despair,meh,meh,joy,despair,joy,joy,joy,joy,joy,despair,meh,joy,joy,joy,joy,despair,despair,despair,meh,despair,joy,despair,despair,joy,despair,despair,joy,Blue and black,Friday
1948,No,male,51,usa,california,meh,despair,meh,despair,meh,meh,joy,meh,despair,meh,joy,despair,meh,joy,joy,despair,despair,meh,despair,despair,joy,joy,meh,despair,joy,meh,despair,despair,despair,joy,meh,joy,meh,meh,despair,meh,meh,despair,despair,despair,joy,meh,despair,meh,joy,despair,meh,meh,despair,meh,meh,meh,despair,despair,meh,meh,joy,joy,joy,joy,meh,meh,meh,despair,meh,despair,meh,meh,despair,meh,despair,meh,joy,despair,despair,joy,despair,meh,despair,despair,meh,meh,meh,meh,despair,despair,despair,meh,joy,despair,meh,meh,meh,joy,joy,meh,meh,despair,meh,meh,despair,joy,joy,White and gold,Sunday
1949,No,female,27,usa,tennessee,joy,despair,joy,meh,meh,meh,joy,meh,despair,joy,meh,joy,meh,joy,joy,meh,meh,meh,meh,despair,despair,joy,joy,joy,despair,despair,joy,meh,despair,despair,despair,despair,joy,joy,despair,despair,despair,despair,meh,meh,joy,joy,despair,meh,joy,despair,joy,joy,joy,joy,joy,joy,despair,joy,meh,joy,joy,despair,joy,despair,joy,joy,meh,despair,joy,despair,despair,despair,joy,meh,joy,despair,despair,despair,meh,joy,joy,despair,joy,despair,joy,meh,meh,joy,joy,despair,joy,joy,joy,despair,meh,despair,despair,joy,despair,despair,joy,joy,meh,meh,despair,despair,joy,Blue and black,Friday
1950,No,female,39,usa,new york,despair,despair,joy,despair,despair,meh,despair,despair,despair,joy,meh,meh,despair,despair,joy,joy,despair,despair,joy,despair,despair,meh,joy,joy,despair,joy,meh,despair,despair,joy,despair,meh,joy,joy,meh,meh,despair,despair,meh,despair,joy,meh,joy,meh,joy,joy,joy,meh,meh,meh,despair,meh,despair,despair,despair,joy,joy,joy,joy,meh,joy,joy,despair,despair,joy,joy,joy,despair,joy,joy,meh,joy,despair,joy,joy,meh,meh,despair,joy,meh,joy,joy,joy,joy,joy,meh,joy,joy,meh,despair,despair,meh,despair,joy,joy,meh,joy,despair,joy,meh,despair,despair,joy,White and gold,Sunday
1951,No,male,45,usa,rhode island,meh,despair,joy,despair,despair,joy,despair,meh,despair,joy,joy,meh,despair,joy,joy,joy,despair,despair,joy,despair,despair,despair,joy,joy,meh,meh,joy,despair,despair,joy,despair,despair,joy,joy,joy,joy,despair,meh,joy,despair,joy,despair,despair,despair,joy,joy,meh,despair,despair,joy,despair,joy,meh,despair,meh,joy,meh,joy,meh,meh,meh,meh,despair,despair,joy,joy,joy,despair,despair,joy,meh,meh,despair,meh,despair,joy,joy,joy,joy,joy,joy,meh,meh,joy,joy,despair,meh,joy,joy,meh,joy,despair,despair,joy,joy,despair,joy,meh,meh,joy,despair,despair,joy,White and gold,Sunday
1952,No,male,43,usa,pennsylvania,joy,despair,joy,despair,despair,despair,despair,meh,despair,meh,joy,joy,meh,meh,joy,joy,meh,despair,despair,despair,despair,despair,meh,despair,despair,meh,despair,meh,meh,meh,meh,meh,joy,meh,joy,joy,meh,meh,meh,despair,joy,despair,despair,despair,joy,despair,despair,meh,despair,despair,meh,joy,despair,despair,meh,joy,joy,joy,joy,joy,meh,meh,meh,despair,despair,despair,joy,despair,despair,meh,despair,despair,despair,despair,despair,joy,joy,despair,despair,despair,joy,meh,meh,joy,meh,despair,meh,meh,meh,despair,joy,despair,despair,joy,despair,despair,joy,despair,despair,meh,despair,despair,joy,Blue and black,Sunday
1953,No,male,41,united kingdom,georgia,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1954,No,female,49,usa,north carolina,joy,despair,joy,despair,meh,despair,meh,despair,despair,joy,joy,meh,despair,joy,joy,despair,despair,despair,despair,despair,despair,meh,joy,despair,despair,meh,joy,meh,despair,meh,meh,despair,joy,meh,joy,joy,despair,meh,joy,meh,joy,despair,despair,despair,joy,meh,joy,despair,despair,joy,meh,joy,meh,meh,joy,joy,joy,joy,joy,joy,meh,meh,joy,meh,joy,despair,joy,despair,joy,joy,joy,meh,despair,meh,despair,joy,joy,meh,joy,despair,joy,meh,meh,joy,meh,despair,joy,joy,meh,despair,joy,meh,despair,joy,joy,despair,joy,meh,joy,joy,despair,despair,joy,White and gold,Friday
1955,No,female,26,japan,tokyo,despair,despair,meh,meh,meh,meh,meh,despair,despair,meh,joy,meh,joy,meh,joy,meh,meh,joy,meh,despair,despair,meh,joy,joy,joy,joy,despair,joy,meh,despair,joy,despair,joy,meh,joy,meh,despair,meh,meh,joy,despair,despair,despair,joy,joy,meh,joy,despair,joy,joy,joy,meh,meh,joy,joy,meh,meh,despair,meh,meh,meh,despair,despair,despair,despair,despair,despair,joy,meh,joy,joy,despair,despair,despair,despair,joy,joy,meh,joy,despair,joy,despair,meh,despair,meh,meh,meh,despair,joy,meh,despair,joy,despair,meh,joy,despair,joy,despair,meh,despair,despair,despair,despair,White and gold,Friday
1956,No,female,37,canada,newfoundland,meh,joy,joy,meh,meh,joy,meh,despair,despair,joy,joy,meh,despair,joy,joy,joy,meh,despair,joy,meh,despair,despair,joy,joy,meh,despair,meh,meh,despair,meh,meh,meh,meh,joy,joy,joy,despair,meh,joy,meh,joy,meh,despair,meh,joy,meh,meh,meh,meh,joy,despair,joy,joy,meh,joy,joy,joy,joy,joy,joy,meh,meh,meh,meh,meh,joy,meh,meh,meh,joy,meh,despair,joy,despair,despair,joy,joy,meh,joy,despair,meh,meh,joy,joy,meh,despair,joy,despair,joy,meh,meh,meh,meh,joy,joy,despair,joy,despair,despair,meh,despair,meh,joy,White and gold,Sunday
1957,No,female,38,ireland,dublin,joy,joy,joy,meh,meh,meh,meh,despair,despair,joy,meh,joy,despair,joy,joy,joy,meh,meh,joy,despair,despair,joy,joy,meh,despair,meh,meh,meh,despair,meh,meh,despair,despair,meh,meh,meh,despair,despair,meh,despair,meh,meh,despair,meh,joy,joy,meh,joy,joy,joy,despair,joy,meh,meh,joy,joy,meh,meh,meh,meh,meh,meh,meh,meh,meh,joy,joy,meh,meh,meh,meh,despair,meh,meh,despair,joy,joy,meh,joy,despair,meh,despair,joy,joy,despair,despair,meh,despair,joy,despair,meh,despair,despair,joy,joy,meh,joy,despair,joy,meh,despair,despair,joy,White and gold,Sunday
1958,No,male,33,canada,canada,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
1959,No,male,36,usa,new york,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,meh,White and gold,Friday
